,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,Unnamed: 0,duration_in_minutes
221,zzNlSHFLQ7Y,18.09.05,2018-05-07T15:55:13.000Z,323179,11618,181,657,False,False,Sports,FR,,10
222,sARscbQ1RhQ,18.09.02,2018-02-07T15:00:03.000Z,920820,3771,2489,776,False,False,Shows,IN,,20
223,QUdCCaqmf34,18.06.04,2018-04-05T09:29:25.000Z,120393,476,126,222,False,False,News & Politics,RU,,13
224,TxMXOsnVUjA,18.03.02,2018-02-02T15:59:19.000Z,36872,3768,25,552,False,False,Sports,FR,,9
225,p2YK6rNDIXc,18.13.05,2018-05-12T21:20:27.000Z,112309,1198,111,148,False,False,People & Blogs,DE,,137
226,DO4CPQYuHyw,18.01.05,2018-04-27T11:45:34.000Z,913083,27572,1531,4953,False,False,Comedy,KR,,18
227,gg4thdQ03Co,18.14.06,2018-06-12T08:17:21.000Z,276903,10205,280,3677,False,False,Gaming,KR,,11
228,4qmrWEpssRY,18.03.05,2018-05-02T07:17:32.000Z,54797,1642,319,299,False,False,Film & Animation,RU,,3
229,hWbucrHrpWc,17.24.11,2017-11-23T13:00:09.000Z,14241,167,5,4,False,False,Entertainment,MX,,5
230,q4KbDUQQ2ws,18.09.02,2018-02-08T09:53:39.000Z,10645,778,15,104,False,False,Film & Animation,RU,,18
231,Y19j4hPV-No,17.29.12,2017-12-27T17:00:03.000Z,265619,13584,95,206,False,False,Comedy,FR,,3
232,yOerJ2tzeXg,17.14.12,2017-12-13T11:33:46.000Z,13874,45,97,72,False,False,Entertainment,RU,,2
233,5CfdA1Yoquk,18.25.03,2018-03-24T06:59:49.000Z,301099,27127,1884,1249,False,False,Music,RU,,2
234,ZBs_np3NsXs,18.16.05,2018-05-14T16:02:00.000Z,306981,24387,193,2494,False,False,Entertainment,RU,,13
235,77xIVlKCoOc,18.06.04,2018-04-05T10:00:04.000Z,305109,9212,84,942,False,False,Entertainment,DE,,0
236,WzddECJ-TeA,18.14.03,2018-03-11T22:17:48.000Z,33399,3245,32,388,False,False,People & Blogs,MX,,6
237,uWoXGG_QMSo,18.15.01,2018-01-13T14:32:07.000Z,34409,3779,21,380,False,False,Education,IN,,6
238,RbMtHG233X0,18.12.03,2018-03-11T18:00:02.000Z,222968,10591,531,780,False,False,Comedy,MX,,4
239,OscK9cJP-3M,17.26.12,2017-12-22T16:59:47.000Z,303406,33886,320,2830,False,False,Entertainment,FR,,12
240,WKExwsnuLo8,18.08.02,2018-02-05T09:51:09.000Z,102580,470,14,84,False,False,Entertainment,KR,,3
241,FYVn2ne7hJc,18.04.03,2018-03-03T10:00:00.000Z,627005,3799,362,1202,False,False,Entertainment,JP,,3
242,n3RST4IM07k,18.17.02,2018-02-16T15:42:59.000Z,194480,19202,663,3305,False,False,People & Blogs,RU,,5
243,iFIVCkZt9Ig,18.08.06,2018-06-07T16:56:50.000Z,78743,4653,93,760,False,False,People & Blogs,RU,,9
244,MLZRD5Y2wQw,18.23.03,2018-03-22T14:18:11.000Z,7082,1021,2,157,False,False,Howto & Style,DE,,16
245,KOw3sXU71WA,18.06.03,2018-03-05T19:57:40.000Z,128959,13110,131,946,False,False,Entertainment,RU,,4
246,lVudO9x8fbQ,18.23.02,2018-02-15T14:04:12.000Z,1954026,235893,1220,14946,False,False,Music,US,,3
247,X-yS6BfKq9A,18.01.06,2018-05-31T11:00:03.000Z,63379,963,244,295,False,False,Entertainment,JP,,10
248,awsVrbK55hk,18.30.05,2018-05-28T10:30:00.000Z,327956,3204,1034,626,False,False,Comedy,JP,,6
249,AHX6tHdQGiQ,18.18.03,2018-03-15T15:27:07.000Z,510828,45556,521,3705,False,False,Education,CA,,12
250,168DHZc5NqY,18.02.01,2017-12-31T19:00:00.000Z,833979,32560,2000,2872,False,False,Howto & Style,MX,,13
251,JVksjkLFaqk,18.02.06,2018-05-31T21:00:01.000Z,106400,966,143,765,False,False,Entertainment,RU,,160
252,AELATVtoOLQ,18.26.03,2018-03-26T00:30:01.000Z,3844,208,9,14,False,False,Howto & Style,MX,,1
253,LjltdQpFYTA,18.08.02,2018-02-07T03:40:33.000Z,30848,2646,41,111,False,False,Education,IN,,62
254,qjnXrH59_n0,17.19.11,2017-11-17T09:28:51.000Z,256354,6004,89,356,False,False,Howto & Style,KR,,12
255,UFFt1F5qumY,18.10.05,2018-05-09T14:00:01.000Z,630932,5917,521,1163,False,False,Entertainment,IN,,0
256,XI1UCCDiqPE,18.04.05,2018-05-02T08:00:01.000Z,97639,1920,34,668,False,False,Comedy,KR,,13
257,MnElHYGgegc,18.05.01,2018-01-04T16:20:04.000Z,40592,580,40,69,False,False,People & Blogs,KR,,66
258,G1ypTnZiAVs,18.06.03,2018-03-04T17:00:02.000Z,340711,52009,1728,2553,False,False,Comedy,DE,,2
259,e_tkEyAA0nY,17.19.12,2017-12-19T00:45:47.000Z,11988,1483,19,322,False,False,People & Blogs,MX,,7
260,duThJjPOXjw,18.18.03,2018-03-15T14:44:27.000Z,446871,34104,554,2390,False,False,Comedy,IN,,9
261,jlTiUhZ-v70,18.21.01,2018-01-20T19:05:31.000Z,31980,368,32,5,False,False,Entertainment,MX,,3
262,ntDCmFW_l1o,18.06.01,2018-01-05T18:08:26.000Z,88813,6082,129,891,False,False,Autos & Vehicles,RU,,14
263,ADigqaf-0Yk,18.12.05,2018-05-11T14:38:26.000Z,27517,351,118,82,False,False,People & Blogs,JP,,0
264,QXxziyQDT40,18.10.06,2018-06-09T22:00:00.000Z,190342,7375,102,2505,False,False,Entertainment,CA,,16
265,BQdnewmrHwA,17.29.12,2017-12-27T20:00:01.000Z,175952,3562,341,645,False,False,Film & Animation,CA,,90
266,5GHXEGz3PJg,18.26.05,2018-05-03T18:35:00.000Z,9534322,156895,3356,5564,False,False,Music,US,,5
267,Sg_9zyTv-70,18.21.04,2018-04-19T21:59:05.000Z,606382,2576,510,117,False,False,Entertainment,IN,,12
268,x6GtTj51-k0,18.08.01,2018-01-07T22:51:37.000Z,8767,63,13,1,False,False,People & Blogs,MX,,11
269,dk8SfrM4P8Q,17.21.11,2017-11-20T13:23:58.000Z,8935,129,12,20,False,False,Entertainment,RU,,85
270,ED7H8CXctfs,18.27.04,2018-04-26T07:34:04.000Z,144384,2270,108,712,False,False,Howto & Style,JP,,8
271,B0P_DIGyUzc,18.27.02,2018-02-26T13:49:32.000Z,3491,165,2,0,False,False,Howto & Style,FR,,101
272,vNtQ5Nkw2cs,18.20.01,2018-01-19T11:21:46.000Z,7781,77,2,29,False,False,News & Politics,RU,,1
273,Fd0MWGie1hQ,18.01.05,2018-04-30T20:00:00.000Z,8737,0,0,0,True,True,Autos & Vehicles,JP,,19
274,nDDfFws3BfA,17.20.12,2017-12-17T18:00:03.000Z,1649569,20713,2375,6354,False,False,Education,IN,,13
275,o8ymWK68v-k,17.21.11,2017-11-20T12:00:04.000Z,4302,237,8,32,False,False,People & Blogs,DE,,9
276,0BGPOwK0KE4,18.21.04,2018-04-19T17:27:11.000Z,175696,12428,214,480,False,False,Science & Technology,RU,,5
277,NWVI4OuOpjA,18.01.06,2018-05-30T15:30:01.000Z,228122,9874,686,1687,False,False,Gaming,FR,,6
278,VjVi9BozYMI,18.13.02,2018-02-12T02:42:10.000Z,46950,185,28,2,False,False,Sports,MX,,131
279,7ATM0FSNKrw,17.17.12,2017-12-13T16:12:23.000Z,175518,4108,1189,1119,False,False,People & Blogs,KR,,10
280,UjX7FAwc7lw,18.12.05,2018-05-10T17:00:02.000Z,2220909,60661,586,12491,False,False,Gaming,DE,,1
281,U_tv2yOlvc8,18.04.02,2018-02-03T16:00:04.000Z,4659,344,14,24,False,False,Howto & Style,DE,,10
282,CkWH_7wJQU4,17.17.12,2017-12-16T17:10:05.000Z,30344,2305,41,364,False,False,People & Blogs,RU,,7
283,6RK1UMbVU64,17.29.11,2017-11-28T13:10:17.000Z,13233,679,13,70,False,False,Education,MX,,7
284,xlKKqq6R21g,18.16.03,2018-03-15T14:00:04.000Z,154628,1638,16,109,False,False,Entertainment,CA,,3
285,LANYveh6UiI,17.06.12,2017-12-05T16:00:01.000Z,2234,178,2,56,False,False,Sports,FR,,12
286,TzYHMBiQnOg,18.17.01,2018-01-16T03:06:20.000Z,192988,8432,428,1233,False,False,Comedy,DE,,3
287,t00PBouzRxk,18.02.05,2018-05-01T17:35:46.000Z,17937,67,25,59,False,False,People & Blogs,FR,,9
288,krFaHSYQBdU,18.07.04,2018-04-06T17:00:08.000Z,4651,206,17,59,False,False,Science & Technology,DE,,10
289,tPxQfgcVshw,18.13.05,2018-05-13T05:26:06.000Z,4781,675,2,113,False,False,News & Politics,MX,,11
290,0Rt329xQUjM,17.29.11,2017-11-21T16:56:15.000Z,352742,11503,214,1161,False,False,Howto & Style,US,,14
291,Atj7UQ_dD-E,18.14.06,2018-06-12T15:39:24.000Z,469379,21543,2579,1250,False,False,Entertainment,IN,,5
292,5CG-AXOAYko,17.22.12,2017-12-19T04:31:40.000Z,2043744,24786,1435,823,False,False,Music,IN,,4
293,nFD7C5rkCBU,18.24.02,2018-02-23T19:16:59.000Z,64927,442,41,178,False,False,Film & Animation,FR,,7
294,MMsdhPfpjbg,18.20.05,2018-05-18T09:54:13.000Z,124434,3575,77,1925,False,False,Film & Animation,KR,,10
295,nHE3O_bIywY,18.15.05,2018-05-14T12:00:07.000Z,93168,3454,112,179,False,False,Howto & Style,DE,,13
296,5RktlxafjdE,17.24.11,2017-11-23T15:00:00.000Z,3198,150,1,13,False,False,Music,DE,,1
297,d4X7ENM6Nfg,17.05.12,2017-12-03T16:30:00.000Z,143466,2505,104,269,False,False,Entertainment,DE,,13
298,RmHlakoz8aE,18.15.01,2018-01-14T12:00:52.000Z,9400,329,10,53,False,False,Film & Animation,DE,,3
299,H3-E-8auYl0,18.07.02,2018-02-06T12:40:21.000Z,10423,574,33,90,False,False,People & Blogs,FR,,12
300,-3f-9sLcUzM,18.15.03,2018-03-14T15:03:25.000Z,5708,147,4,32,False,False,People & Blogs,RU,,1
301,_S6AeSe5tY4,18.02.06,2018-06-01T18:25:00.000Z,81268,1461,97,176,False,False,Music,FR,,17
302,IDoXDE6ontU,18.23.02,2018-02-22T16:21:14.000Z,51235,192,65,10,False,False,Entertainment,DE,,124
303,WRmrWLOtLGQ,17.14.11,2017-11-12T17:00:02.000Z,109194,10498,112,478,False,False,Entertainment,DE,,3
304,tYNEzIIwwJo,18.07.05,2018-05-06T07:00:06.000Z,1418733,34252,2217,4300,False,False,Howto & Style,RU,,10
305,iYrX6qw7IUg,18.12.05,2018-05-11T00:34:19.000Z,189652,1601,298,2414,False,False,News & Politics,CA,,14
306,fS0--tIcYGs,18.10.03,2018-03-08T05:55:15.000Z,211057,3050,157,102,False,False,Entertainment,IN,,3
307,2guRr9fa0yM,17.15.11,2017-11-13T21:17:35.000Z,170951,524,25,604,False,False,News & Politics,KR,,1
308,H3OBjLNLLQ4,18.27.04,2018-04-26T17:36:35.000Z,348539,4276,228,1887,False,False,People & Blogs,CA,,8
309,CfAVMxHcFGA,18.13.02,2018-02-09T10:07:40.000Z,59046,3109,9,294,False,False,People & Blogs,KR,,7
310,Qbg2p9PHVo4,18.08.02,2018-02-02T06:20:34.000Z,336117,9594,5430,2399,False,False,Music,US,,5
311,I1SaQFR_QbE,18.07.04,2018-04-06T10:00:08.000Z,50034,2442,84,105,False,False,Entertainment,DE,,0
312,61E_L0lYT7w,18.30.03,2018-03-29T11:20:27.000Z,80016,4566,141,414,False,False,News & Politics,KR,,63
313,iAa0BAGQ6gM,18.04.04,2018-04-04T03:51:30.000Z,21764,218,21,41,False,False,Entertainment,MX,,20
314,vH8vcAvgAE4,18.14.05,2018-05-13T13:00:04.000Z,456689,12154,231,590,False,False,Entertainment,MX,,3
315,r5VMpj0GLJw,18.22.05,2018-05-20T11:30:01.000Z,395236,1553,323,607,False,False,Entertainment,IN,,22
316,0e5Npy6zK0E,18.25.04,2018-04-24T11:00:50.000Z,41935,3694,129,427,False,False,Entertainment,RU,,4
317,NFIMgZxoyuk,18.31.03,2018-03-30T05:44:26.000Z,132199,7038,397,1773,False,False,Comedy,RU,,4
318,AfskjeeYE14,18.26.05,2018-05-25T06:15:00.000Z,155687,570,113,39,False,False,Entertainment,IN,,21
319,9gZJLA3I4no,18.03.01,2017-12-29T10:32:57.000Z,699783,13470,684,499,False,False,Entertainment,IN,,0
320,2YLOoph7TTY,18.16.04,2018-04-15T17:00:00.000Z,93550,2640,54,694,False,False,Gaming,CA,,154
321,IK_imkIgBuo,18.27.02,2018-02-26T10:28:56.000Z,39294,5500,97,534,False,False,Science & Technology,RU,,14
322,SsmgtO1zAhg,17.04.12,2017-12-01T17:00:02.000Z,85372,2322,326,350,False,False,Comedy,US,,2
323,6jExR2smp1k,18.03.01,2018-01-02T08:04:19.000Z,5965,706,7,56,False,False,People & Blogs,RU,,21
324,ZLG2TV-I_Zk,18.11.05,2018-05-10T07:35:30.000Z,211767,1023,233,199,False,False,People & Blogs,IN,,8
325,qLAYuXiia5U,18.13.02,2018-02-11T15:22:02.000Z,21218,232,43,0,True,False,Entertainment,JP,,12
326,eYt2zRdsx7c,18.10.05,2018-05-09T17:01:10.000Z,9913,1045,26,312,False,False,Howto & Style,FR,,12
327,KenJpk3atWU,18.03.01,2018-01-02T15:00:56.000Z,59167,5075,127,264,False,False,Entertainment,RU,,5
328,hpkByAwGcHg,18.15.03,2018-03-14T20:29:41.000Z,7218,68,10,49,False,False,Entertainment,MX,,62
329,o5zKptVhgBs,18.21.01,2018-01-20T23:47:08.000Z,94750,6182,428,25,False,False,Gaming,RU,,242
330,PLtyqLPx_8M,18.27.02,2018-02-18T22:00:01.000Z,97945,372,58,83,False,False,Sports,US,,4
331,Y-iFgDK_D5s,18.28.01,2018-01-21T00:10:07.000Z,4253449,146588,2443,14883,False,False,Pets & Animals,US,,14
332,pRiTsQArinc,17.10.12,2017-12-09T14:38:46.000Z,21816,1676,108,161,False,False,Entertainment,RU,,10
333,j4bCgjJUuQI,18.22.04,2018-04-21T12:00:05.000Z,98235,2966,130,288,False,False,Entertainment,CA,,7
334,AwnlLWjVHvA,18.22.02,2018-02-21T19:45:55.000Z,3485,88,10,29,False,False,News & Politics,DE,,16
335,CbLfaM86tLQ,18.04.06,2018-06-03T17:00:01.000Z,57498,2677,36,95,False,False,Music,FR,,10
336,oquKsgZaDRo,18.07.06,2018-06-06T10:00:05.000Z,57354,835,89,134,False,False,Entertainment,JP,,10
337,d72Ru3y4YJA,18.05.06,2018-05-21T19:57:08.000Z,2830903,14570,1591,5627,False,False,Sports,GB,,4
338,Gz7xnIzRIyg,18.05.01,2018-01-02T12:27:32.000Z,95090,2057,96,226,False,False,News & Politics,IN,,15
339,h3OlQZEU8hI,18.14.04,2018-04-14T05:47:23.000Z,7335,88,0,14,False,False,Sports,JP,,1
340,blZGK587i-g,18.05.04,2018-04-04T15:00:07.000Z,13635,1881,33,173,False,False,People & Blogs,MX,,10
341,yi-iuoAoowo,17.24.12,2017-12-22T16:32:13.000Z,185025,422,136,66,False,False,Entertainment,IN,,22
342,ksiNN_-ABDU,18.03.06,2018-06-02T19:28:18.000Z,270710,1795,462,1562,False,False,Music,CA,,5
343,yq-3jAFQH2k,18.27.02,2018-02-25T09:22:07.000Z,526541,21530,1453,1603,False,False,Entertainment,RU,,9
344,Tk5DyRZ9GWQ,18.14.05,2018-05-13T16:21:56.000Z,55803,820,141,207,False,False,News & Politics,MX,,5
345,cM_JCwTRZSo,18.08.01,2018-01-05T19:35:56.000Z,363638,17595,419,4390,False,False,Entertainment,CA,,14
346,8hGjKhVQuFY,18.01.01,2017-12-27T13:44:32.000Z,1262372,7187,1140,541,False,False,Entertainment,IN,,2
347,JePdFBKnNjo,18.08.01,2018-01-07T20:32:15.000Z,375026,18526,309,1078,False,False,Sports,MX,,1
348,8RlbfwXmFQo,18.24.05,2018-05-23T10:00:01.000Z,74808,879,51,70,False,False,People & Blogs,JP,,6
349,Q2-gw8Q16ew,18.28.05,2018-05-25T03:27:16.000Z,247729,2465,237,735,False,False,News & Politics,KR,,86
350,Lzg55FuaC6s,18.14.06,2018-06-13T16:16:06.000Z,16822,84,15,25,False,False,Entertainment,DE,,8
351,olkgPzlh5A8,18.19.03,2018-03-18T22:46:43.000Z,4967,102,27,93,False,False,News & Politics,CA,,12
352,NYA3D8MlkhQ,18.02.03,2018-02-28T07:00:00.000Z,90176,3156,22,336,False,False,Education,KR,,2
353,oro3e2Y4slg,17.28.12,2017-12-26T17:00:08.000Z,259020,19015,424,1593,False,False,Gaming,DE,,10
354,tVtru9IxVkM,18.20.02,2018-02-19T15:54:46.000Z,136564,4143,50,183,False,False,Sports,FR,,3
355,eAvtnH8QEN4,18.13.06,2018-06-12T11:15:43.000Z,25498,1663,56,250,False,False,Film & Animation,MX,,14
356,rEzEGto67Jw,17.22.12,2017-12-09T03:21:21.000Z,83677,925,294,412,False,False,News & Politics,GB,,187
357,XZLk3j0E2zw,18.06.04,2018-04-05T18:43:40.000Z,31347,178,43,84,False,False,Entertainment,MX,,5
358,2yFy0oWu4IU,18.27.05,2018-05-26T06:00:01.000Z,52140,583,54,43,False,False,Film & Animation,MX,,5
359,_H4NSsXIbFs,18.09.02,2018-02-07T17:00:03.000Z,285831,4741,210,0,True,False,Entertainment,DE,,3
360,GXxpgwiJY_A,18.19.01,2018-01-17T17:14:42.000Z,121779,7034,20509,3223,False,False,News & Politics,RU,,6
361,Jkcun4KNiRk,17.16.11,2017-11-16T02:00:11.000Z,44549,7892,69,1172,False,False,Entertainment,MX,,11
362,yGk9ffsyKC4,18.04.03,2018-03-03T18:05:16.000Z,135400,3660,153,178,False,False,People & Blogs,MX,,11
363,70JNAKYyv-g,18.22.02,2018-02-21T12:31:31.000Z,161173,4840,180,259,False,False,Music,CA,,6
364,JVrmgcTNz08,18.18.01,2018-01-17T01:02:39.000Z,111998,5098,105,548,False,False,Howto & Style,CA,,6
365,DBuC7RiUXhs,18.30.04,2018-04-28T18:00:01.000Z,194715,9821,86,679,False,False,Gaming,CA,,13
366,2elJLzrNxas,18.28.04,2018-04-27T20:49:35.000Z,8448,1319,6,188,False,False,Comedy,FR,,1
367,x9XJJeg6sys,18.09.06,2018-06-07T12:00:04.000Z,126690,3700,198,153,False,False,Howto & Style,DE,,10
368,dSZdhcMwHCA,17.14.12,2017-12-13T11:30:38.000Z,13990,846,26,86,False,False,Howto & Style,IN,,0
369,55UsgtrCBHw,18.14.01,2018-01-13T20:00:03.000Z,354000,15324,297,1702,False,False,Entertainment,DE,,7
370,6_Abx205F5o,18.07.01,2018-01-05T04:10:15.000Z,366094,25819,207,3723,False,False,Comedy,CA,,2
371,d3PMBPw74cc,18.01.03,2018-02-23T16:13:43.000Z,711676,4667,1376,1845,False,False,Entertainment,US,,0
372,YYsS9DsRF3E,18.09.02,2018-02-08T07:30:01.000Z,595579,4237,758,1069,False,False,Entertainment,DE,,10
373,uNjf4oQQ0OM,18.21.04,2018-04-20T18:58:56.000Z,56297,4166,51,402,False,False,News & Politics,MX,,13
374,y-NwgLIQY38,17.27.11,2017-11-25T10:30:01.000Z,414785,16434,5720,1075,False,False,Autos & Vehicles,DE,,6
375,0GCuvcTI090,17.22.12,2017-12-21T15:24:57.000Z,150240,12041,70,1532,False,False,Entertainment,DE,,13
376,jXoDKhdUvFo,17.11.12,2017-12-07T16:00:07.000Z,92538,2451,66,199,False,False,Howto & Style,US,,5
377,juMnuv5x48Y,18.14.05,2018-05-13T12:43:29.000Z,3737,186,15,57,False,False,Entertainment,FR,,12
378,DETP_5mJobc,18.10.06,2018-06-08T05:19:03.000Z,273253,6895,269,1970,False,False,Howto & Style,IN,,6
379,Qe9tkQoiVFo,18.02.05,2018-05-01T04:00:05.000Z,49139,3701,106,410,False,False,Gaming,RU,,23
380,cpNmU7jcTEQ,18.22.02,2018-02-21T08:19:28.000Z,444490,21648,846,4263,False,False,Comedy,RU,,15
381,zCdW04sG1zE,18.08.01,2018-01-06T20:44:32.000Z,110142,473,252,1538,False,False,News & Politics,CA,,11
382,aVm5UsSjTII,18.01.05,2018-04-29T20:08:07.000Z,15561,746,19,79,False,False,News & Politics,DE,,4
383,Yby6qdW6mlY,18.24.05,2018-05-22T08:14:36.000Z,202528,1045,93,136,False,False,News & Politics,IN,,3
384,FHFCl1vlZWM,18.06.04,2018-04-05T15:44:52.000Z,736319,23824,691,3524,False,False,Film & Animation,DE,,11
385,fW_PNLaGIew,18.21.04,2018-04-20T16:16:28.000Z,28249,414,49,199,False,False,Entertainment,RU,,3
386,kudU3Yg6u6I,18.24.03,2018-03-23T15:30:01.000Z,294357,1771,208,529,False,False,Entertainment,KR,,19
387,5cGW9ZuvmhY,17.22.11,2017-11-20T11:00:00.000Z,125017,5640,87,480,False,False,Gaming,DE,,11
388,fzXvRdGZCl0,18.07.05,2018-05-06T17:43:10.000Z,7110,74,10,0,True,False,Sports,DE,,6
389,nlcPopb7DuQ,18.02.04,2018-04-01T14:55:04.000Z,121837,12851,136,1127,False,False,Comedy,RU,,2
390,ezCBbZK_-PY,18.18.05,2018-05-17T19:07:48.000Z,63899,2027,335,130,False,False,Film & Animation,FR,,7
391,A5B4aFonee0,17.24.11,2017-11-23T22:55:42.000Z,482310,43476,930,1706,False,False,Gaming,MX,,15
392,eDPWC7u2Wuo,18.08.02,2018-02-07T05:30:45.000Z,183131,6045,31,513,False,False,Sports,CA,,1
393,UKdWFbD61hg,18.26.04,2018-04-25T22:05:18.000Z,336510,30565,978,3656,False,False,Entertainment,MX,,11
394,1JOrtIyaXGM,18.05.06,2018-06-04T15:59:52.000Z,310753,27314,75,11147,False,False,Gaming,RU,,0
395,4zhdsV_k9HA,18.09.05,2018-05-08T14:46:33.000Z,14677,1027,63,268,False,False,Film & Animation,DE,,4
396,iQjPzhLkGKs,18.16.02,2018-02-14T11:00:06.000Z,482119,13841,563,2164,False,False,Entertainment,JP,,7
397,7Cd6q6aI0sg,18.17.03,2018-03-15T18:16:58.000Z,76394,5027,316,835,False,False,Comedy,RU,,22
398,Ln1BdVHBGs8,18.01.01,2017-12-30T16:18:50.000Z,310832,24234,770,6712,False,False,Entertainment,MX,,5
399,Tfp-t6WYdNE,18.28.02,2018-02-27T16:00:04.000Z,63201,4738,347,822,False,False,Entertainment,FR,,11
400,pKqow0ggNiQ,17.21.11,2017-11-19T09:37:51.000Z,63333,5250,130,932,False,False,Comedy,IN,,7
401,Q46x_mrDod0,17.18.11,2017-11-15T10:00:04.000Z,83685,495,15,48,False,False,Entertainment,KR,,1
402,VwI8FXcDWMs,17.12.12,2017-12-11T21:52:54.000Z,90094,385,128,716,False,False,News & Politics,CA,,10
403,rAGnJGsh_EE,18.14.02,2018-02-14T00:00:01.000Z,5829,643,13,62,False,False,News & Politics,MX,,4
404,YNiM6MrjTpA,17.06.12,2017-12-05T11:00:02.000Z,62630,3383,105,655,False,False,Entertainment,DE,,5
405,EhW4Kql9JI8,18.27.01,2018-01-26T12:29:56.000Z,7822,0,0,0,True,True,People & Blogs,FR,,1
406,O7CISHZ4AX8,18.26.03,2018-03-25T04:39:05.000Z,74128,4427,152,662,False,False,Music,IN,,4
407,gColM188uRo,18.08.05,2018-05-07T11:59:36.000Z,274235,8539,988,629,False,False,Autos & Vehicles,RU,,7
408,z70ZQ307__A,18.24.01,2018-01-23T18:00:09.000Z,26752,845,36,231,False,False,Entertainment,DE,,15
409,OjS-MiMe0tM,18.27.01,2018-01-25T19:49:54.000Z,318438,3400,350,34,False,False,Sports,IN,,575
410,7ugsKtUClQY,18.17.03,2018-03-15T12:06:29.000Z,172854,2133,157,263,False,False,Entertainment,KR,,5
411,WVyvjF7Lr3s,18.12.05,2018-05-02T20:31:23.000Z,1133337,28524,211,1308,False,False,People & Blogs,CA,,3
412,jRt8AN9n15Y,18.01.01,2017-12-30T08:55:06.000Z,1690812,154079,3773,18144,False,False,Comedy,RU,,6
413,CHgsbwtPyoY,18.09.05,2018-05-08T16:00:01.000Z,13893,1224,22,521,False,False,Howto & Style,FR,,6
414,FSEsPiCNYAw,18.08.01,2018-01-07T15:00:02.000Z,368910,14848,521,1574,False,False,Howto & Style,MX,,11
415,2sTiomRu41A,18.05.01,2018-01-03T15:24:07.000Z,154958,7440,354,1060,False,False,News & Politics,IN,,16
416,1QWoRa7mS_M,18.17.04,2018-04-16T09:35:27.000Z,8428,505,4,38,False,False,News & Politics,DE,,2
417,YRfqwhzQMOc,18.07.04,2018-04-06T11:47:29.000Z,89586,0,0,328,False,True,Pets & Animals,JP,,7
418,coJeZ1tD4Aw,18.17.04,2018-04-13T23:21:29.000Z,20919,211,21,225,False,False,News & Politics,RU,,1
419,2MIyipJK5RM,18.16.05,2018-05-11T12:12:35.000Z,1614141,68021,2814,3060,False,False,People & Blogs,IN,,3
420,NZnXJDKEvXs,18.12.05,2018-05-11T15:30:00.000Z,32557,680,57,67,False,False,Entertainment,MX,,6
421,a_9LYYiXA1w,18.24.01,2018-01-23T09:52:26.000Z,33625,143,23,19,False,False,Entertainment,DE,,20
422,mZF9mmPNqYk,18.05.01,2018-01-03T11:03:00.000Z,37839,2427,35,301,False,False,News & Politics,KR,,61
423,HKQbzTsVWH8,17.16.12,2017-12-15T00:54:07.000Z,64313,3406,21,179,False,False,Music,MX,,4
424,FApBWHvUzMs,18.09.03,2018-02-24T20:02:43.000Z,659476,31672,2512,6049,False,False,Comedy,US,,16
425,JwQ1oXM-58k,17.22.12,2017-12-21T23:59:35.000Z,3486,381,22,110,False,False,People & Blogs,RU,,22
426,NWkLFtjHmhY,18.20.03,2018-03-19T23:29:55.000Z,2740,79,5,14,False,False,People & Blogs,MX,,13
427,T9NURHHl2Zo,18.04.04,2018-04-03T22:38:21.000Z,983489,48832,1057,9401,False,False,News & Politics,CA,,16
428,dRrKa_UayQA,18.06.04,2018-04-05T17:29:19.000Z,4763,503,7,164,False,False,Entertainment,DE,,14
429,BnbqfptlJco,18.01.05,2018-04-29T09:06:13.000Z,44230,2213,40,124,False,False,Comedy,DE,,68
430,c08V2vSs3-0,18.20.05,2018-05-18T18:52:15.000Z,118624,7250,157,511,False,False,Music,MX,,1
431,Mu2xiFekdfk,18.03.01,2017-12-31T09:43:42.000Z,295689,2748,1366,972,False,False,Entertainment,IN,,9
432,Lw7FnxuZGxQ,18.28.03,2018-03-27T17:45:35.000Z,8400,456,6,57,False,False,Entertainment,DE,,4
433,J5bxdl_GOeg,18.29.04,2018-04-28T10:00:05.000Z,159181,12967,294,617,False,False,People & Blogs,DE,,5
434,6eSPCwuDsF8,18.24.05,2018-05-23T10:45:00.000Z,21827,2638,20,138,False,False,People & Blogs,RU,,10
435,5cOVzk_s1Tc,18.28.05,2018-05-27T00:09:09.000Z,2929200,48683,5696,7095,False,False,Sports,FR,,2
436,4KT6VVGQPF0,18.25.03,2018-03-23T05:30:17.000Z,671814,6367,209,557,False,False,Music,IN,,4
437,czX0j3L2ZzQ,17.13.12,2017-12-11T14:20:15.000Z,220120,712,229,1349,False,False,News & Politics,US,,3
438,ZzO9skEYqwY,17.26.12,2017-12-20T01:49:47.000Z,25130,1345,6,164,False,False,Science & Technology,US,,8
439,xxXKn3KBiYs,18.26.05,2018-05-25T16:10:23.000Z,37533,1025,85,130,False,False,Howto & Style,RU,,14
440,nnPNvZbLNvI,18.13.01,2018-01-12T11:00:07.000Z,5452,475,4,56,False,False,Howto & Style,DE,,11
441,ONTeBgnM70E,18.11.05,2018-05-10T05:45:00.000Z,8476,404,37,24,False,False,Howto & Style,DE,,6
442,6my1Wh8beBM,18.12.05,2018-05-11T14:30:01.000Z,178773,929,174,147,False,False,Entertainment,FR,,22
