,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
248430,kKyME5BdCSQ,18.23.01,2018-01-20T10:04:40.000Z,143389,4342,93,2197,False,False,Film & Animation,KR,5:57
307194,QjFn-BlIwPI,18.17.04,2018-04-16T16:09:14.000Z,27634,816,41,235,False,False,Entertainment,RU,
208612,By9AfCts4e4,18.21.03,2018-03-20T21:55:44.000Z,3274,35,0,0,False,False,Entertainment,JP,
325237,N5lTwAopVAs,17.19.12,2017-12-17T16:30:00.000Z,173336,276,80,36,False,False,Film & Animation,RU,
209702,E11qzg0Qg3w,18.19.04,2018-04-18T11:00:01.000Z,61831,1094,67,273,False,False,Entertainment,JP,9:22
88883,r9waD68ce1o,18.02.05,2018-05-01T10:48:39.000Z,227675,1946,168,147,False,False,Entertainment,FR,46:50
213526,1V1X6a2mNbk,18.28.05,2018-05-27T12:44:13.000Z,27647,297,64,12,False,False,Howto & Style,JP,1:05:13
169729,5KxTgfKWeOI,17.09.12,2017-12-07T16:04:28.000Z,120829,998,274,263,False,False,Entertainment,IN,17:56
275368,Q_-IJowUyAA,18.16.02,2018-02-15T19:36:09.000Z,45932,214,26,161,False,False,News & Politics,MX,
284476,QA0M9UCDWMg,18.03.04,2018-04-03T05:50:15.000Z,156787,8329,192,154,False,False,Comedy,MX,2:27:35
102661,wPwDowtCoE0,18.02.01,2018-01-01T19:24:47.000Z,29828,360,18,27,False,False,People & Blogs,FR,
133107,7JMV6iBlXFo,17.16.11,2017-11-03T09:59:25.000Z,445417,11163,347,320,False,False,Music,GB,
348920,S2Cq_TpNXoQ,17.03.12,2017-11-28T14:00:04.000Z,122477,3997,204,431,False,False,Science & Technology,US,8:19
330621,j-bz20WLpbE,18.25.01,2018-01-24T05:06:39.000Z,26849,997,413,388,False,False,Music,RU,
343927,WF82ABLw8s4,18.21.05,2018-05-14T02:23:01.000Z,1273975,16954,2329,2538,False,False,Entertainment,US,
271955,GbY57fiFxeI,18.30.03,2018-03-29T22:41:45.000Z,14638,1141,23,103,False,False,People & Blogs,MX,
64014,e2ScVRBfULw,18.24.04,2018-04-22T21:15:00.000Z,57541,345,44,24,False,False,People & Blogs,DE,
94737,-2NteVJplLk,18.07.05,2018-05-06T19:09:45.000Z,17224,1326,16,170,False,False,Comedy,FR,
42345,gJ449By718c,17.06.12,2017-12-05T15:00:03.000Z,232015,9606,500,696,False,False,Entertainment,DE,
330977,Mzv2eNialm8,18.14.03,2018-03-11T09:50:10.000Z,435748,10079,467,956,False,False,Music,RU,3:53
5253,tC8RkLDZHDo,18.02.02,2018-02-01T13:17:27.000Z,259384,5474,936,2179,False,False,Comedy,CA,
171668,G90kJlY8AHw,18.02.01,2017-12-30T12:47:17.000Z,793486,4325,504,977,False,False,Entertainment,IN,18:01
274921,3F1V64lwzLE,18.06.01,2018-01-04T18:35:29.000Z,32092,789,17,121,False,False,News & Politics,MX,
311583,eHhyxQqoTIo,18.12.02,2018-02-11T10:46:03.000Z,10125,72,26,97,False,False,Comedy,RU,
43584,2hsENRxbE2w,17.22.12,2017-12-21T17:17:07.000Z,44033,184,54,24,False,False,Entertainment,DE,
120303,fYwRsJAPfec,18.18.04,2018-04-16T13:00:03.000Z,433919,38431,135,1336,False,False,Music,FR,3:38
59089,AaQAP57A0q0,18.07.03,2018-03-06T17:00:01.000Z,4154,192,15,19,False,False,Education,DE,
256550,nLNCUK9PYvo,18.15.01,2018-01-15T02:21:39.000Z,7081,465,10,2,False,False,Entertainment,MX,
210952,TD7TW0-bKt4,18.15.05,2018-05-14T07:16:33.000Z,4002,54,2,20,False,False,Entertainment,JP,
85454,JNJp011BGRs,18.11.02,2018-02-09T19:36:27.000Z,234119,4979,342,475,False,False,Entertainment,FR,
214881,xRXhqzbI4IQ,18.03.04,2018-04-01T15:13:02.000Z,99256,170,25,39,False,False,Sports,JP,
103373,1Dp-P_a0afA,18.31.01,2018-01-29T17:00:06.000Z,1755116,63218,1887,5645,False,False,People & Blogs,FR,2:00
317373,622ia7MbieM,18.23.05,2018-05-22T14:19:52.000Z,103318,6547,242,711,False,False,Autos & Vehicles,RU,
255886,meC0M0i5g2o,18.02.01,2018-01-02T00:57:21.000Z,4975,0,0,5,False,True,Entertainment,MX,
100894,RDDA_cABC14,18.28.05,2018-05-27T03:30:35.000Z,351363,1514,130,547,False,False,Sports,FR,
322762,ZvBkNL0Q3BQ,18.05.06,2018-06-04T22:31:09.000Z,53896,885,81,431,False,False,News & Politics,RU,
199024,jXMDd63JJ4E,18.11.05,2018-05-10T22:29:42.000Z,4607,17,9,8,False,False,News & Politics,JP,
277021,OCS8nEcy_Os,18.30.05,2018-05-29T05:33:45.000Z,95331,719,66,56,False,False,News & Politics,MX,
303367,X64Q9C0ddLo,17.20.11,2017-11-19T10:32:05.000Z,6132,465,3,68,False,False,Entertainment,RU,
297886,QkuvLCrekSA,18.15.02,2018-02-15T10:09:03.000Z,1124,130,8,13,False,False,People & Blogs,RU,
44922,0SdBPNkTt_k,18.09.01,2018-01-07T17:00:03.000Z,676127,111112,10398,6070,False,False,Entertainment,DE,
73397,F8lo2JMYwJY,17.28.11,2017-11-27T07:16:17.000Z,7849,16,1,2,False,False,News & Politics,DE,1:03
303824,MZwXWKTllAg,17.06.12,2017-12-05T07:42:38.000Z,7964,50,7,5,False,False,Entertainment,RU,
296167,O6A35MxpGF8,18.14.01,2018-01-13T08:00:30.000Z,9675,5,2,0,False,False,People & Blogs,RU,0:30
207200,oQVY_yereis,18.19.02,2018-02-18T09:00:02.000Z,33194,537,293,345,False,False,Entertainment,JP,10:02
271699,J6i-VJVurUc,18.25.03,2018-03-25T01:59:44.000Z,7157,807,9,94,False,False,People & Blogs,MX,
299325,3mNoJwZ2MCA,18.16.03,2018-03-15T18:47:40.000Z,9476,228,6,85,False,False,People & Blogs,RU,
173166,KQx3rtJ_tfk,18.22.01,2018-01-20T16:35:01.000Z,244775,1265,168,64,False,False,Entertainment,IN,
40638,TNfIGtZ3k1Q,18.12.06,2018-06-11T21:14:03.000Z,78939,4209,40,593,False,False,Education,CA,5:57
319462,V0KpgG0pbws,18.06.02,2018-02-04T22:03:16.000Z,142776,0,0,1906,False,True,News & Politics,RU,
319859,dHjXoMmkAJ8,18.20.02,2018-02-19T18:54:41.000Z,5031,87,5,80,False,False,News & Politics,RU,
33376,MAXbXlNEYqw,17.27.11,2017-11-24T04:41:14.000Z,194717,189,178,241,False,False,Science & Technology,CA,
321371,nmJaeL3NGmc,18.15.04,2018-04-14T11:15:01.000Z,45450,450,48,155,False,False,News & Politics,RU,
288576,tfh3FMJmacQ,18.25.05,2018-05-24T20:07:16.000Z,13879,192,7,25,False,False,Sports,MX,2:53
230686,M9VgLridp7s,18.15.04,2018-04-14T00:27:13.000Z,98945,328,157,182,False,False,News & Politics,KR,
71713,0bjPjYYT1l0,17.21.12,2017-12-20T14:00:00.000Z,83783,3678,56,488,False,False,Howto & Style,DE,10:10
186378,csIlwTeuHes,18.31.03,2018-03-30T17:16:41.000Z,83304,1104,79,159,False,False,Comedy,IN,43:43
43499,bDNHmuDK5YM,17.21.12,2017-12-18T17:00:04.000Z,133436,8811,258,840,False,False,Entertainment,DE,
319472,TPn7rfvgV-A,18.06.02,2018-02-06T03:00:01.000Z,5125,631,45,457,False,False,News & Politics,RU,
70188,PXI-lZTvLA8,18.12.03,2018-03-11T23:00:01.000Z,60267,1446,76,136,False,False,Sports,DE,
113777,osN1Hz-k-XY,18.16.03,2018-03-15T19:21:42.000Z,7843,57,12,35,False,False,News & Politics,FR,
228773,UAnFc-RcYDw,18.15.02,2018-02-13T13:54:36.000Z,57686,5666,103,395,False,False,News & Politics,KR,
263941,OKkZzM0HGdU,18.13.05,2018-05-12T19:00:02.000Z,384796,11380,299,1187,False,False,Entertainment,MX,4:42
12021,ERz5nPSj2Jw,18.26.01,2018-01-25T13:00:00.000Z,148080,5067,394,672,False,False,Entertainment,CA,
314414,ontFyyrW7mk,17.31.12,2017-12-30T13:10:14.000Z,48301,617,10,87,False,False,Sports,RU,
34326,vaNufjeA3lg,18.28.05,2018-05-27T19:40:53.000Z,136435,1147,136,283,False,False,Science & Technology,CA,
289928,jx8nv9ezYag,18.26.02,2018-02-23T18:38:15.000Z,2343624,25409,2250,1296,False,False,Film & Animation,MX,
87070,xP-AyMOib3A,18.17.03,2018-03-16T09:54:00.000Z,10333,241,3,10,False,False,Entertainment,FR,2:15
17714,KunVjFKcmUE,18.30.04,2018-04-30T01:14:24.000Z,2847,20,3,28,False,False,Entertainment,CA,
250504,_K_qabvYjM0,18.06.01,2018-01-05T09:57:02.000Z,557214,14009,268,4479,False,False,Gaming,KR,
28300,-zny0dhppZ0,18.20.04,2018-04-17T20:00:00.000Z,631370,13374,879,1197,False,False,People & Blogs,CA,14:00
181425,kfee2UpS1tM,18.09.05,2018-05-08T05:02:28.000Z,50163,109,80,43,False,False,Entertainment,IN,13:09
198504,Ida9citAcyk,18.23.03,2018-03-22T09:10:24.000Z,22462,202,25,3,False,False,News & Politics,JP,
121839,TbcNTTf9JZA,18.17.03,2018-03-16T05:57:09.000Z,13019,131,6,60,False,False,Pets & Animals,FR,
98965,XpUmu1PmZ_k,18.18.02,2018-02-17T20:53:30.000Z,111148,1684,125,10,False,False,Sports,FR,
307157,1DCNAU5nVbI,18.16.04,2018-04-15T10:13:59.000Z,318477,19442,1127,3078,False,False,Entertainment,RU,
218779,cuGw6lwCyaU,17.22.11,2017-11-20T09:00:02.000Z,22016,148,14,147,False,False,People & Blogs,KR,
75517,PPg0OsXZiW4,18.27.04,2018-04-25T15:39:40.000Z,66609,137,462,20,False,False,News & Politics,DE,
205325,7WslwYFUMQI,18.11.06,2018-06-10T09:00:00.000Z,131785,2020,1060,400,False,False,Comedy,JP,
344188,UUkn-enk2RU,18.25.05,2018-05-01T14:02:27.000Z,19834563,446196,9293,32200,False,False,Entertainment,US,
70695,Hp7o9oG9Gis,18.23.04,2018-04-21T19:02:16.000Z,84569,471,42,46,False,False,Sports,DE,
107265,-Yt7Lg-9KtQ,18.16.01,2018-01-14T15:20:16.000Z,171640,17281,144,997,False,False,Education,FR,11:00
321629,2n68AFnqeXQ,18.24.04,2018-04-23T14:04:48.000Z,6312,241,25,107,False,False,News & Politics,RU,
330957,BqAsZy26Zqg,18.12.03,2018-03-11T10:16:24.000Z,297988,13093,2753,2500,False,False,Music,RU,
196123,PGlHMeR6pK0,17.17.12,2017-12-15T13:30:39.000Z,207281,3045,546,364,False,False,Howto & Style,IN,
260987,G5XTmV66lW0,18.24.03,2018-03-24T02:33:57.000Z,15782,209,4,20,False,False,Entertainment,MX,1:42
161379,8zR5y6Skq2M,18.26.01,2018-01-24T05:29:06.000Z,304126,469,62,33,False,False,Film & Animation,IN,
90171,xmGu7djKDwU,18.28.05,2018-05-27T20:22:06.000Z,46971,254,36,20,False,False,Entertainment,FR,20:14
325814,cLS7OMDA-Mw,18.03.02,2018-02-01T20:52:21.000Z,80531,283,144,52,False,False,Film & Animation,RU,
240236,Q8XnNWqpZ-M,18.09.01,2018-01-04T23:05:14.000Z,93690,358,21,39,False,False,Entertainment,KR,
296001,WvCPi2GylW4,18.09.01,2018-01-08T15:05:06.000Z,6864,363,11,53,False,False,People & Blogs,RU,12:25
42887,WvtbdxanuB4,17.13.12,2017-12-12T17:00:03.000Z,53426,197,10,43,False,False,Entertainment,DE,10:16
229085,Q6TVhN0e9iU,18.25.02,2018-02-21T13:24:38.000Z,434253,978,151,257,False,False,News & Politics,KR,
107041,vahIKCMhodE,17.17.11,2017-11-15T16:46:55.000Z,20207,2737,21,265,False,False,Education,FR,
42631,-JPEO7PsYFc,17.10.12,2017-12-09T15:00:00.000Z,12216,1653,8,377,False,False,Entertainment,DE,4:27
272560,ILvLQyU8ylM,18.20.04,2018-04-16T10:22:23.000Z,19608,339,5,20,False,False,People & Blogs,MX,
183012,Tbapr_qIR94,18.30.05,2018-05-29T17:30:00.000Z,96885,749,93,40,False,False,Entertainment,IN,
2359,tveidjMWHG8,18.28.03,2018-03-26T19:16:17.000Z,1344481,57768,6075,10234,False,False,Music,CA,
239651,86NZ9qp5iBU,17.24.12,2017-12-22T04:10:21.000Z,199435,1043,51,537,False,False,Entertainment,KR,
205617,zs5WEWBPm_o,18.16.02,2018-02-16T02:48:10.000Z,7589,628,6,59,False,False,Pets & Animals,JP,1:56
57522,A5U87qu9uV0,18.17.03,2018-03-14T13:00:00.000Z,400912,27034,757,1832,False,False,Comedy,DE,
59506,wYce-AjWQcs,17.15.11,2017-11-13T18:18:04.000Z,97135,674,22,45,False,False,People & Blogs,DE,
11993,59R4sdIPuwk,18.26.01,2018-01-25T08:00:00.000Z,163662,1017,72,268,False,False,Entertainment,CA,42:05
125413,dsNNfiA6qjs,17.19.12,2017-12-04T18:58:55.000Z,1203368,63889,4078,4509,False,False,Entertainment,GB,19:12
109751,oWwAxLZ9IuE,18.05.05,2018-05-04T12:50:27.000Z,5227,511,16,48,False,False,Howto & Style,FR,10:38
101176,ERFfJk3arhU,18.09.06,2018-06-08T14:25:13.000Z,349624,2701,95,562,False,False,Sports,FR,4:34
366912,-pCzLbCCppo,18.14.05,2018-05-06T21:00:00.000Z,294810,8305,211,886,False,False,Education,US,13:29
64316,rDmSMMaIooY,18.03.05,2018-05-02T18:44:52.000Z,24904,477,20,56,False,False,People & Blogs,DE,
249819,YFgNm8wkhz8,18.14.06,2018-06-10T01:00:00.000Z,657932,7614,382,1420,False,False,Film & Animation,KR,6:50
231767,ikHM6NDmNe8,18.12.05,2018-05-10T08:59:19.000Z,55970,3505,75,287,False,False,News & Politics,KR,
69792,SWiSgPHX2rI,18.12.02,2018-02-10T22:39:12.000Z,231732,1659,76,112,False,False,Sports,DE,
167213,utuGfD3B5TQ,18.24.05,2018-05-22T12:57:04.000Z,241890,879,70,148,False,False,News & Politics,IN,
318142,vcKiHuQ0RG0,17.07.12,2017-12-04T17:34:58.000Z,402877,4026,1895,5691,False,False,News & Politics,RU,
23942,cG6PiAZ8Qk0,18.24.04,2018-04-23T19:26:15.000Z,107192,538,93,791,False,False,News & Politics,CA,
81960,VeHtqSl_gyQ,17.27.11,2017-11-23T20:07:46.000Z,1366970,138679,3016,17587,False,False,Entertainment,FR,
302857,KuAbYgKm4LI,18.06.06,2018-06-05T09:11:57.000Z,216144,26332,1370,2069,False,False,People & Blogs,RU,
97861,m0ZihOUEECw,17.29.12,2017-12-28T06:00:42.000Z,787619,3667,183,751,False,False,Sports,FR,9:43
262822,5VsIi9Oeat0,18.26.04,2018-04-26T01:16:45.000Z,3488,177,0,73,False,False,Entertainment,MX,0:29
300268,RGytivlk-fc,18.04.04,2018-04-03T15:14:26.000Z,30241,1736,57,47,False,False,People & Blogs,RU,6:02
121182,hVhAxkRbe9c,18.30.05,2018-05-28T19:20:24.000Z,252694,12382,948,1393,False,False,Music,FR,4:55
87538,zQnUTni93qc,18.27.03,2018-03-26T13:49:56.000Z,2523,176,5,43,False,False,Entertainment,FR,20:27
265244,i6tB6RktivM,18.31.05,2018-05-31T00:57:58.000Z,43078,2182,37,130,False,False,Entertainment,MX,
62089,UDPKpM7EG5Q,18.10.02,2018-02-09T17:00:02.000Z,6683,546,11,60,False,False,People & Blogs,DE,11:25
276876,x-AXy93VOSA,18.23.05,2018-05-21T11:05:10.000Z,556335,8121,874,1625,False,False,News & Politics,MX,3:04
9606,BL4NNbpwT3o,17.17.12,2017-12-16T15:02:53.000Z,117315,6147,107,958,False,False,Entertainment,CA,
105471,R91pLq0z1uI,18.18.04,2018-04-17T21:57:02.000Z,4130,470,8,9,False,False,People & Blogs,FR,
230360,K42DMIJjt30,18.31.03,2018-03-30T07:39:13.000Z,26771,0,0,322,False,True,News & Politics,KR,46:08
163214,PQxHj9_w3Cs,17.09.12,2017-12-07T14:09:21.000Z,180798,633,108,124,False,False,News & Politics,IN,
171294,LIkf1G1ENbc,17.28.12,2017-12-26T03:03:51.000Z,224038,1473,138,43,False,False,Entertainment,IN,
281525,s8WYl804ilI,18.25.02,2018-02-25T04:50:14.000Z,13693,2335,92,878,False,False,Music,MX,
320524,jAKOm5aqDyg,18.18.03,2018-03-17T22:24:10.000Z,23400,333,1669,103,False,False,News & Politics,RU,
73818,9edyHsUf46w,18.02.01,2017-12-31T17:19:07.000Z,21408,118,642,335,False,False,News & Politics,DE,
211986,a_E_aB2YYOw,18.31.05,2018-05-31T08:49:57.000Z,43976,1275,53,355,False,False,Entertainment,JP,4:35
329112,kAC1nwja5po,18.24.03,2018-03-23T11:00:03.000Z,818894,17953,783,1913,False,False,Howto & Style,RU,10:04
170592,PbA1UjF2ag0,17.19.12,2017-12-15T13:56:35.000Z,509451,24823,842,3123,False,False,Entertainment,IN,6:09
257841,jmmq4c_BBkc,18.04.02,2018-02-03T21:00:04.000Z,89657,5907,241,500,False,False,Entertainment,MX,
192068,1AfQZzX6CjM,17.15.12,2017-12-11T17:04:51.000Z,393278,847,503,500,False,False,People & Blogs,IN,13:18
37528,AJt3OuB1dcU,18.25.03,2018-03-24T04:26:13.000Z,13035,75,13,6,False,False,Sports,CA,1:26
316186,KmUgqpwh7g4,17.02.12,2017-12-01T17:02:45.000Z,4771,124,106,2,False,False,Autos & Vehicles,RU,1:25:38
166894,BcRKHYboYLY,18.13.05,2018-05-12T10:51:36.000Z,111354,875,74,86,False,False,News & Politics,IN,
53009,R_7wE1fVSpo,18.08.05,2018-05-08T03:00:00.000Z,5101,0,0,43,False,True,Entertainment,DE,
269739,yLuQBK0byns,18.08.02,2018-02-08T01:47:13.000Z,25958,199,6,15,False,False,People & Blogs,MX,
198485,t1RZMi-XOeA,18.21.03,2018-03-20T08:36:38.000Z,90546,213,112,50,False,False,News & Politics,JP,
268500,U8XIHgmealE,18.13.01,2018-01-12T23:37:26.000Z,63306,339,9,94,False,False,People & Blogs,MX,
260782,M0u79VPjfK8,18.21.03,2018-03-20T22:42:01.000Z,178692,2211,176,550,False,False,Entertainment,MX,
169884,UYgbAyvFGYA,17.11.12,2017-12-09T10:32:09.000Z,103795,19577,363,1468,False,False,Entertainment,IN,8:31
269945,dqo3eGGKPSg,18.12.02,2018-02-11T01:45:52.000Z,55505,113,24,31,False,False,People & Blogs,MX,
322931,6i7M2kqOQ6Y,18.12.06,2018-06-11T08:15:02.000Z,106276,2154,125,797,False,False,News & Politics,RU,
304320,05CjVMMFaCs,17.23.12,2017-12-22T15:30:02.000Z,119399,4670,450,303,False,False,Entertainment,RU,
120020,aHSaFa1ERpU,18.30.03,2018-03-29T16:03:28.000Z,24430,1503,67,328,False,False,Music,FR,
265669,uZOu3PHVeik,18.07.06,2018-06-07T00:30:01.000Z,167380,11544,186,2170,False,False,Entertainment,MX,7:15
183422,xRnLTkO4kIk,18.04.06,2018-06-01T19:35:31.000Z,449382,875,310,77,False,False,Entertainment,IN,
192858,Gr6tH-u_HBk,18.09.02,2018-02-04T14:02:57.000Z,1684546,6490,2400,609,False,False,People & Blogs,IN,
93870,Q3dEH9IDAoA,18.20.03,2018-03-19T18:14:41.000Z,57472,1349,85,162,False,False,Comedy,FR,
18420,kqnVUhCedgo,18.10.05,2018-05-06T12:37:01.000Z,79406,376,33,222,False,False,Entertainment,CA,
95852,fvuKqR4dx5M,17.29.12,2017-12-27T16:00:03.000Z,74166,6853,542,739,False,False,Gaming,FR,0:28
319214,fKfUr1NfGOM,18.28.01,2018-01-27T16:05:11.000Z,33091,281,60,288,False,False,News & Politics,RU,
91943,-ZAoxY05UNU,17.14.12,2017-12-13T11:00:01.000Z,3270,256,10,45,False,False,Comedy,FR,
65378,Im9Go-wK73k,18.13.06,2018-06-11T17:15:00.000Z,55172,699,371,116,False,False,People & Blogs,DE,
209949,fv1zu5K6aiA,18.25.04,2018-04-24T10:00:07.000Z,58292,426,27,297,False,False,Entertainment,JP,6:08
166270,vI3OGlvYsyc,18.07.04,2018-04-05T07:48:26.000Z,1347266,5281,1743,2052,False,False,News & Politics,IN,
108200,B-p639XObHU,17.20.12,2017-12-17T18:00:07.000Z,297206,20754,320,1228,False,False,Howto & Style,FR,6:26
206691,h5isK6A2giQ,18.08.02,2018-02-07T01:24:40.000Z,207610,2241,151,0,True,False,Entertainment,JP,
94992,3-wF3uE8Ei4,18.21.05,2018-05-20T12:19:32.000Z,81996,3020,208,953,False,False,Comedy,FR,
257265,JqAhm68adQo,18.26.01,2018-01-25T21:19:10.000Z,114604,579,58,82,False,False,Entertainment,MX,
99414,qR1_7DIW0J0,18.12.03,2018-03-11T11:37:15.000Z,41799,3191,52,162,False,False,Sports,FR,5:08
293563,JYW0C9dNTcI,17.26.11,2017-11-24T13:06:37.000Z,295078,11412,693,2065,False,False,People & Blogs,RU,33:14
13292,UsFFsXXqCLQ,18.15.02,2018-02-13T23:30:00.000Z,160627,2111,154,394,False,False,Entertainment,CA,10:36
107588,2tzPgX9YrhU,18.22.04,2018-04-20T16:00:23.000Z,98252,7027,422,420,False,False,Education,FR,9:59
205158,1WrZgAuom3o,18.22.05,2018-05-21T12:59:56.000Z,407000,4948,236,271,False,False,Comedy,JP,
328330,ZUYxtW-HhdE,18.03.01,2018-01-02T14:04:40.000Z,13879,953,47,87,False,False,Howto & Style,RU,6:08
120417,puyF6yN8xo8,18.23.04,2018-04-19T16:02:11.000Z,1793137,45450,1413,1981,False,False,Music,FR,
218821,Yq43jPI33Wo,17.23.11,2017-11-20T17:12:45.000Z,22695,118,0,10,False,False,People & Blogs,KR,
216186,kWPlKVOCKzw,18.26.02,2018-02-25T15:36:54.000Z,21118,1422,4,58,False,False,Music,JP,
270198,LMUMizMWnOY,18.18.02,2018-02-17T04:45:13.000Z,957095,17828,572,2111,False,False,People & Blogs,MX,
268389,DV8kZ8NJC0o,18.08.01,2018-01-07T02:40:26.000Z,90947,1621,111,34,False,False,People & Blogs,MX,
77682,8ClKOv48UBo,18.16.04,2018-04-14T17:48:41.000Z,36700,670,126,80,False,False,Music,DE,
251680,gAp7qYUcPfA,17.14.12,2017-12-10T14:52:07.000Z,51760,0,0,0,True,True,Education,KR,57:07
93467,klDugMS98qk,18.26.02,2018-02-24T23:46:00.000Z,130046,1467,198,232,False,False,Comedy,FR,2:15:52
309320,wnQuzA5WPP8,17.16.12,2017-12-15T13:35:12.000Z,82573,6765,375,868,False,False,Science & Technology,RU,
225627,pGW-jhANlT0,17.17.11,2017-11-15T06:43:57.000Z,137709,965,111,228,False,False,News & Politics,KR,
89302,poInYpdNXso,18.12.05,2018-05-10T20:45:02.000Z,291405,6780,598,1063,False,False,Entertainment,FR,
197916,UZnU-duI_qM,18.02.01,2017-12-30T09:20:48.000Z,325725,2237,199,128,False,False,Movies,IN,
83483,RsIOLTyDrLA,17.28.12,2017-12-26T18:00:02.000Z,175688,4880,138,1000,False,False,Entertainment,FR,
321061,XdXKvQwumlg,18.30.03,2018-03-27T10:23:30.000Z,2017531,12101,9566,6913,False,False,News & Politics,RU,
111071,LmAu2-0ah3Y,17.09.12,2017-12-08T20:15:22.000Z,29789,165,26,88,False,False,Autos & Vehicles,FR,
105217,rRdvA38_Drg,18.03.04,2018-04-02T13:10:53.000Z,31312,2518,69,360,False,False,People & Blogs,FR,12:31
329249,8cDoIgzgJlg,18.15.04,2018-04-14T10:30:01.000Z,65728,3841,80,87,False,False,Howto & Style,RU,0:04
280676,5A_3Q7nvY8o,18.01.01,2017-12-31T21:56:39.000Z,2942,29,2,1,False,False,Music,MX,
176216,Ca84M23Vrzw,18.02.03,2018-02-25T16:30:00.000Z,1831397,13240,1122,519,False,False,Entertainment,IN,19:21
229346,KVr26P2O54o,18.05.03,2018-03-04T12:56:13.000Z,92420,552,74,196,False,False,News & Politics,KR,
67713,F0KEGdOtED4,18.07.06,2018-06-06T12:47:00.000Z,27435,1945,6,139,False,False,Film & Animation,DE,
264193,3b-qhs_iJeQ,18.16.05,2018-05-15T22:47:06.000Z,15026,264,39,86,False,False,Entertainment,MX,
82030,d0ICDaqaCgA,17.28.11,2017-11-27T18:59:55.000Z,34910,852,65,192,False,False,Entertainment,FR,
297890,UEeYm6nKYIM,18.15.02,2018-02-15T10:07:03.000Z,1253,113,10,53,False,False,People & Blogs,RU,11:33
247024,2OY6yRmtkMs,17.21.12,2017-12-17T01:30:01.000Z,330557,5744,63,653,False,False,Pets & Animals,KR,2:49
301173,8D53JCR2xQk,18.28.04,2018-04-26T19:57:16.000Z,88191,4140,146,521,False,False,People & Blogs,RU,
250089,sGriqjkAscQ,18.06.05,2018-04-26T03:00:02.000Z,19487,117,53,0,True,False,Science & Technology,KR,
184530,UTGhaSdMCD8,17.27.11,2017-11-25T04:44:03.000Z,126009,1408,46,14,False,False,Comedy,IN,3:18
205725,OM-CrbQc3P4,18.01.03,2018-03-01T04:14:27.000Z,3502,373,4,42,False,False,Pets & Animals,JP,2:29
312692,xq1fJZb4q00,18.05.05,2018-05-04T10:16:08.000Z,271089,0,0,10429,False,True,Comedy,RU,
286293,UF6sbh0a9xY,18.15.01,2018-01-15T03:35:07.000Z,172355,8571,152,618,False,False,Sports,MX,4:36
365618,GDUncuEErzQ,17.07.12,2012-12-10T17:48:48.000Z,7753,29,3,3,False,False,Education,US,4:11
52205,wle6Z-ddI9w,18.27.04,2018-04-23T06:10:15.000Z,14775,244,7,2,False,False,Entertainment,DE,1:38
82730,QBqpDaQa8D0,17.13.12,2017-12-12T17:10:54.000Z,89134,1849,61,88,False,False,Entertainment,FR,1:55
244714,yrZmN26Jb8s,18.03.05,2018-04-28T06:17:38.000Z,354362,937,157,243,False,False,Entertainment,KR,
262223,TysHiXe7nkw,18.17.04,2018-04-16T20:38:02.000Z,52420,483,52,70,False,False,Entertainment,MX,
118071,HeyWNAT1qEA,17.21.12,2017-12-20T11:01:17.000Z,130923,3705,73,118,False,False,Music,FR,
273889,RnStHJqXfQw,18.28.05,2018-05-28T00:32:45.000Z,16300,773,20,251,False,False,People & Blogs,MX,
27934,AtcN1_JFZlE,18.29.03,2018-03-28T22:19:27.000Z,20042,136,16,13,False,False,People & Blogs,CA,44:12
106396,q9iQMIkxwjU,18.22.05,2018-05-21T21:55:34.000Z,156180,1026,124,130,False,False,People & Blogs,FR,
101111,21VV08cLde8,18.06.06,2018-06-04T22:32:06.000Z,634250,3955,319,641,False,False,Sports,FR,
316180,1O8x-wwTGag,17.02.12,2017-12-01T07:12:13.000Z,91216,2748,172,131,False,False,Autos & Vehicles,RU,
290469,8ywGLCt_I9Y,18.28.05,2018-05-26T21:15:38.000Z,1001173,2905,490,627,False,False,Film & Animation,MX,
274237,YPFLicJcwkA,18.12.06,2018-06-11T14:00:04.000Z,20255,2421,46,417,False,False,People & Blogs,MX,7:08
212179,zXy3_FKyv_4,18.03.06,2018-06-02T23:00:20.000Z,38451,336,64,56,False,False,Entertainment,JP,3:34
117378,Ip3ypEatWNU,18.30.05,2018-05-30T01:32:37.000Z,113748,2793,110,1676,False,False,Film & Animation,FR,
299314,64cFCafpTuM,18.16.03,2018-03-15T11:34:05.000Z,79544,379,34,77,False,False,People & Blogs,RU,
301981,jBiWploSOMk,18.14.05,2018-05-13T13:44:30.000Z,105844,453,145,59,False,False,People & Blogs,RU,
193904,JWZqIXbO0C0,18.13.05,2018-05-11T16:24:10.000Z,172649,1451,127,233,False,False,People & Blogs,IN,
265424,Gjjd75z7KQg,18.03.06,2018-06-02T00:30:01.000Z,541756,6714,380,611,False,False,Entertainment,MX,
281841,Y9DAMm2d4sc,18.18.03,2018-03-16T07:00:00.000Z,424954,37548,210,1358,False,False,Music,MX,3:55
