,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country
133214,bRlXatOvsZU,17.18.11,2017-11-06T14:00:04.000Z,108081,2352,419,92,False,False,Music,GB
205325,7WslwYFUMQI,18.11.06,2018-06-10T09:00:00.000Z,131785,2020,1060,400,False,False,Comedy,JP
163848,pTDCLgxZDak,17.29.12,2017-12-27T13:44:33.000Z,126994,913,118,140,False,False,News & Politics,IN
297455,T_mZ3RlpXu8,18.06.02,2018-02-05T10:45:05.000Z,14280,415,52,133,False,False,People & Blogs,RU
325068,3skYVDwjzew,17.09.12,2017-12-07T09:36:47.000Z,1303487,67971,1430,25472,False,False,Film & Animation,RU
68444,hy6KpYDVjLQ,18.18.04,2018-04-17T15:30:34.000Z,6996,526,4,113,False,False,Autos & Vehicles,DE
296047,bj_ziI3SEwI,18.12.01,2018-01-11T17:07:02.000Z,52869,2191,245,614,False,False,People & Blogs,RU
118068,MccRjTO7xZ4,17.21.12,2017-12-18T17:00:36.000Z,148342,6615,155,435,False,False,Music,FR
59038,6o6TGWE2EIU,18.25.02,2018-02-24T18:20:41.000Z,3606,253,17,27,False,False,Education,DE
220720,zV9hev0t5ko,18.16.01,2018-01-12T09:24:44.000Z,287210,893,35,238,False,False,People & Blogs,KR
23865,Uz_sK7cDpRQ,18.19.04,2018-04-18T11:04:25.000Z,130393,1850,180,771,False,False,News & Politics,CA
62945,d5Rc0V4nLNc,18.12.03,2018-03-11T16:29:09.000Z,2873,164,11,63,False,False,People & Blogs,DE
267944,AatWpKRzmPs,17.29.12,2017-12-27T22:10:58.000Z,180328,7336,271,178,False,False,People & Blogs,MX
299137,jDGf4xyZcBs,18.12.03,2018-03-11T12:00:03.000Z,11481,610,20,39,False,False,People & Blogs,RU
282786,g6ZP6Cpg2mg,18.19.05,2018-05-17T19:48:15.000Z,130698,9547,70,877,False,False,Music,MX
58946,_3r0HrCzL34,18.02.02,2018-02-01T18:00:04.000Z,3276,175,7,34,False,False,Education,DE
109438,NXIICpuAcX8,18.03.04,2018-04-02T16:30:00.000Z,3634,187,19,51,False,False,Howto & Style,FR
109784,YAV00Fg6mWA,18.08.05,2018-05-07T02:25:39.000Z,434226,3994,521,603,False,False,Howto & Style,FR
238251,3Q8ozjhJOu0,17.21.11,2017-11-19T15:04:56.000Z,171180,1229,61,143,False,False,Entertainment,KR
260896,LRTgXG0W7gM,18.22.03,2018-03-13T16:34:30.000Z,16863,125,6,15,False,False,Entertainment,MX
301205,1RFQmCLLNMg,18.28.04,2018-04-27T08:18:27.000Z,11769,1872,13,50,False,False,People & Blogs,RU
259503,QBAnPnI72oo,18.02.03,2018-03-01T02:53:50.000Z,9090,0,0,3,False,True,Entertainment,MX
261547,Xplzfe5KXP4,18.01.04,2018-04-01T01:57:23.000Z,12674,1019,12,265,False,False,Entertainment,MX
125359,Ic8yK9YLyak,17.18.12,2017-12-06T17:00:02.000Z,424688,23727,364,296,False,False,Entertainment,GB
270332,Hw5P5kK_Xj0,18.21.02,2018-02-20T15:20:44.000Z,90816,219,60,8,False,False,People & Blogs,MX
85043,B4D8_2vle4k,18.02.02,2018-02-01T19:30:00.000Z,5879,44,5,3,False,False,Entertainment,FR
291224,B-lbHlrGAmc,17.18.12,2017-12-17T21:52:40.000Z,104349,6821,285,455,False,False,Science & Technology,MX
293614,g_50EH6ucCo,17.27.11,2017-11-26T13:42:14.000Z,3139,62,1,18,False,False,People & Blogs,RU
160246,6UcGyTD8twE,18.24.05,2018-05-11T16:02:38.000Z,621467,17107,186,2437,False,False,Gaming,GB
237600,Wz6XNeCorSw,18.06.05,2018-05-04T09:50:37.000Z,55016,70,98,31,False,False,Music,KR
264201,9mf5U9iQF_4,18.16.05,2018-05-14T18:51:26.000Z,454881,16074,900,1767,False,False,Entertainment,MX
325416,E9_QCWm9z88,18.01.01,2017-12-31T15:29:17.000Z,70099,7034,474,605,False,False,Film & Animation,RU
207968,raNOZ98igIE,18.06.03,2018-03-05T17:08:23.000Z,1090695,58076,893,9337,False,False,Entertainment,JP
284425,qPpUUNpX-IY,18.27.03,2018-03-26T21:57:16.000Z,139389,10798,191,500,False,False,Comedy,MX
49304,Qi5-oK3C1_M,18.11.03,2018-03-10T16:00:02.000Z,8782,0,0,64,False,True,Entertainment,DE
309932,noAemZViEH4,18.16.04,2018-04-15T16:38:34.000Z,448934,21920,3022,4407,False,False,Science & Technology,RU
29321,0asPIGtVi8A,17.27.11,2017-11-26T16:00:10.000Z,169794,5780,164,527,False,False,Howto & Style,CA
301608,ZPsoeRNu0N0,18.06.05,2018-05-05T09:27:40.000Z,43732,804,123,453,False,False,People & Blogs,RU
368003,fEMxFSjmo5Q,18.02.01,2017-12-20T17:01:03.000Z,1370158,33462,934,1946,False,False,Howto & Style,US
283694,CP6sjBzderQ,17.31.12,2017-12-30T01:16:15.000Z,115629,4780,162,335,False,False,Comedy,MX
178561,23uASgSPL7I,18.01.04,2018-03-31T10:07:45.000Z,32169,124,11,7,False,False,Entertainment,IN
218873,0ep6grvDTTI,17.24.11,2017-11-19T12:50:24.000Z,421993,4415,143,522,False,False,People & Blogs,KR
49012,PwwcTgNSgKU,18.07.03,2018-03-06T16:30:02.000Z,54124,773,19,47,False,False,Entertainment,DE
307209,XlNdT49u49w,18.18.04,2018-04-17T18:00:03.000Z,537126,11213,335,1123,False,False,Entertainment,RU
164619,cRzu_s6oNYM,18.27.01,2018-01-26T14:31:39.000Z,70059,468,64,35,False,False,News & Politics,IN
233659,Uint7kApLkk,18.14.03,2018-03-11T00:11:43.000Z,204876,2321,32,445,False,False,Sports,KR
209780,3d-8l4bUxAY,18.21.04,2018-04-20T09:39:47.000Z,9980,48,3,4,False,False,Entertainment,JP
269753,i9905CMUQVU,18.08.02,2018-02-07T19:20:33.000Z,32021,2040,53,140,False,False,People & Blogs,MX
354950,-L4RYm9Tq7I,18.16.02,2018-02-08T14:29:46.000Z,182121,4982,160,1968,False,False,News & Politics,US
235606,s76c1XG86jg,18.03.05,2018-05-01T11:51:10.000Z,285080,4462,56,696,False,False,Comedy,KR
265943,ckARzFr20GI,18.11.06,2018-06-10T05:13:20.000Z,30762,273,15,70,False,False,Entertainment,MX
295432,AZiqbBz-Nu0,17.31.12,2017-12-30T15:59:41.000Z,40052,3200,15,94,False,False,People & Blogs,RU
90825,QY_RfikY_K0,18.08.06,2018-06-07T17:00:07.000Z,126152,2178,48,142,False,False,Entertainment,FR
56015,OA_aLH8rF-M,18.14.06,2018-06-13T15:15:00.000Z,18069,1841,19,78,False,False,Entertainment,DE
278793,_cJz2wI8wI0,18.01.03,2018-02-28T22:38:04.000Z,32409,3711,58,410,False,False,Howto & Style,MX
51523,dn55MazaNA8,18.17.04,2018-04-16T13:09:10.000Z,30405,99,34,23,False,False,Entertainment,DE
245009,f-8vR9QK30M,18.10.05,2018-05-08T14:29:44.000Z,121176,1819,97,390,False,False,Entertainment,KR
299839,LwaSRAtRVDA,18.27.03,2018-03-26T12:32:59.000Z,467149,3516,1125,1110,False,False,People & Blogs,RU
281331,XbJaeJ8QGKo,18.15.02,2018-02-14T17:00:03.000Z,283392,45034,244,2659,False,False,Music,MX
194692,6sqfiBoksqw,18.19.05,2018-05-16T17:59:27.000Z,1832555,56142,1486,5766,False,False,Science & Technology,IN
266329,8NXpfS2wSic,17.18.11,2017-11-17T15:50:51.000Z,7052,286,16,120,False,False,People & Blogs,MX
105570,eTMQAKK1tNI,18.22.04,2018-04-21T07:35:01.000Z,873798,10232,301,1186,False,False,People & Blogs,FR
270401,NlhIBDTtN6U,18.22.02,2018-02-22T03:47:18.000Z,1559,29,1,2,False,False,People & Blogs,MX
284688,FN-FW_yk5ko,18.03.05,2018-05-03T02:12:02.000Z,356028,10835,323,1496,False,False,Comedy,MX
147509,7ej6uL4kjHM,18.17.01,2018-01-13T19:31:52.000Z,923989,21095,275,683,False,False,Sports,GB
50144,10z6kSlSm8k,18.22.03,2018-03-21T06:55:29.000Z,41686,630,21,127,False,False,Entertainment,DE
36940,4PP6nQo7CBo,18.12.02,2018-02-11T21:22:21.000Z,139851,235,15,177,False,False,Sports,CA
276467,9_sKds0ytTg,18.03.05,2018-05-02T22:10:09.000Z,21854,1582,37,113,False,False,News & Politics,MX
44932,JImg0tFOj_U,18.09.01,2018-01-08T09:30:00.000Z,70355,1975,50,310,False,False,Entertainment,DE
79258,UbtGFrUpri4,18.06.02,2018-02-05T17:00:03.000Z,1037253,51034,482,7435,False,False,Gaming,DE
309136,QJ2qTFpWPDY,17.14.11,2017-11-13T17:21:04.000Z,56513,5668,305,579,False,False,Science & Technology,RU
17363,F8o5Ya660AI,18.24.04,2018-04-23T15:33:31.000Z,256565,5663,103,212,False,False,Entertainment,CA
139663,uK7JtrAog3U,18.14.03,2018-03-01T05:00:03.000Z,4588792,87983,2380,4794,False,False,Music,GB
319768,u9J_CNq0hK0,18.17.02,2018-02-16T15:48:23.000Z,12679,497,22,141,False,False,News & Politics,RU
222147,qAL03ZlmVp4,18.24.02,2018-02-23T09:33:57.000Z,15389,126,14,27,False,False,People & Blogs,KR
60354,HaCnYfWi2h4,17.13.12,2017-12-11T20:07:07.000Z,53631,204,385,62,False,False,People & Blogs,DE
294302,237-G_UYC7w,17.11.12,2017-12-11T03:00:39.000Z,5315,32,5,48,False,False,People & Blogs,RU
208147,ppmll25ye2o,18.10.03,2018-03-09T15:45:00.000Z,293573,0,0,1309,False,True,Entertainment,JP
83387,I0IQ51N-LvQ,17.26.12,2017-12-25T15:57:37.000Z,57489,373,44,27,False,False,Entertainment,FR
289380,VUuDbQeGlCY,17.26.11,2017-11-25T16:00:04.000Z,480610,28923,202,6702,False,False,Film & Animation,MX
89064,vgxq7ouQP0g,18.06.05,2018-05-05T22:01:32.000Z,226688,2371,125,1704,False,False,Entertainment,FR
205638,IIPAdpTjAFI,18.19.02,2018-02-18T05:00:00.000Z,80241,2036,37,406,False,False,Pets & Animals,JP
283969,Rko989Cebyk,18.31.01,2018-01-30T06:09:53.000Z,2858208,42318,5041,1755,False,False,Comedy,MX
78857,PzJ0rieqfZg,17.22.12,2017-12-21T14:35:13.000Z,5335,522,11,94,False,False,Gaming,DE
93520,xzEk2xo47og,18.01.03,2018-02-28T17:00:21.000Z,65970,10969,159,898,False,False,Comedy,FR
318748,P0LU1UwJpsg,18.08.01,2018-01-06T16:51:11.000Z,77134,2483,227,547,False,False,News & Politics,RU
163370,TATr6tDWPvE,17.13.12,2017-12-11T14:50:00.000Z,56206,109,21,9,False,False,News & Politics,IN
229050,MTaPNxt6jxg,18.24.02,2018-02-20T06:10:54.000Z,231817,377,28,15,False,False,News & Politics,KR
264925,Y0u2GBMCT6Q,18.26.05,2018-05-24T17:12:04.000Z,123461,0,0,310,False,True,Entertainment,MX
296110,kDgdI7FsnOM,18.13.01,2018-01-12T16:00:05.000Z,7099,546,3,22,False,False,People & Blogs,RU
52941,iuG9R6bzm14,18.07.05,2018-05-06T16:00:02.000Z,41356,3987,53,253,False,False,Entertainment,DE
48189,MfGQPtPkz6w,18.24.02,2018-02-22T16:03:02.000Z,40244,2589,91,623,False,False,Entertainment,DE
207807,kBE_Im9Vp7I,18.03.03,2018-03-02T11:03:46.000Z,827530,30898,1165,7687,False,False,Entertainment,JP
196473,B0WaPJhuHow,18.06.03,2018-03-04T06:00:00.000Z,137762,1190,184,48,False,False,Howto & Style,IN
66105,RZy6fhDcm5s,18.02.01,2018-01-01T17:00:02.000Z,7814,105,17,18,False,False,Film & Animation,DE
80790,8za_4g5zCOM,18.28.04,2018-04-27T07:00:33.000Z,828677,26231,722,2657,False,False,Science & Technology,DE
343227,gXg2_yExgVY,18.09.05,2018-05-07T15:30:05.000Z,1339443,23629,943,2181,False,False,Entertainment,US
21113,-4Ffqg9Fvew,17.24.11,2017-11-23T11:04:59.000Z,63945,1155,100,811,False,False,News & Politics,CA
90642,lNBo5MD4O2A,18.05.06,2018-06-04T13:30:00.000Z,41495,371,28,73,False,False,Entertainment,FR
245538,EsqNDi2uHj4,18.20.05,2018-05-16T08:56:02.000Z,324629,6277,166,1751,False,False,Entertainment,KR
317115,8I4aDXs9cDY,18.07.04,2018-04-06T13:00:00.000Z,46672,3017,267,861,False,False,Autos & Vehicles,RU
316186,KmUgqpwh7g4,17.02.12,2017-12-01T17:02:45.000Z,4771,124,106,2,False,False,Autos & Vehicles,RU
73535,ik-Amu61tKY,17.06.12,2017-12-05T18:18:36.000Z,183108,3103,86,589,False,False,News & Politics,DE
2661,Xv2nPTJdXnQ,18.19.04,2018-04-18T17:00:05.000Z,168635,21309,232,2927,False,False,Music,CA
89232,SXCtbzykGA4,18.10.05,2018-05-08T17:35:10.000Z,21038,68,12,9,False,False,Entertainment,FR
366470,xtR7m-Fl-F0,18.15.03,2018-03-02T23:00:02.000Z,351991,29718,100,3496,False,False,Education,US
310734,jgbuXD-6UyE,17.15.12,2017-12-14T07:01:04.000Z,111914,2909,64,106,False,False,Comedy,RU
290887,JWX4u07b9No,18.25.02,2018-02-24T15:30:01.000Z,23296,1600,47,98,False,False,Education,MX
356360,-37nIo_tLnk,18.02.01,2009-12-15T23:26:32.000Z,3170,4,0,1,False,False,Sports,US
330145,rTxPf9tO1Kc,17.11.12,2017-12-10T11:47:06.000Z,31612,4245,78,501,False,False,Music,RU
69962,sAzacCkvku4,18.23.02,2018-02-22T12:30:13.000Z,3259,92,7,31,False,False,Sports,DE
337068,XXXqaYls50o,17.20.12,2017-12-14T06:00:01.000Z,112385,1497,10,212,False,False,Entertainment,US
282627,VyZ2zRk1Grs,18.11.05,2018-05-10T14:00:01.000Z,50343,4489,22,239,False,False,Music,MX
74694,YtwrX8FL3z4,18.02.03,2018-03-01T13:00:05.000Z,15304,318,179,48,False,False,News & Politics,DE
327546,kOC1a8m3HUM,18.07.06,2018-06-06T21:47:58.000Z,54485,314,79,97,False,False,Film & Animation,RU
293500,vMnQBqCuT8Q,17.25.11,2017-11-24T16:24:47.000Z,7072,21,6,7,False,False,People & Blogs,RU
252160,HwLGReyGYQ8,17.14.12,2017-12-12T13:39:15.000Z,187258,4343,80,517,False,False,Howto & Style,KR
63862,-zo1upA2H5Q,18.19.04,2018-04-18T08:15:37.000Z,6186,207,11,66,False,False,People & Blogs,DE
257681,0GatOfS-_-w,18.02.02,2018-02-01T06:09:01.000Z,10236562,66097,13008,2588,False,False,Entertainment,MX
94143,8xcMajHNFXk,18.04.04,2018-04-03T11:20:31.000Z,93770,1365,162,160,False,False,Comedy,FR
215052,fT5pIA3caDY,18.16.04,2018-04-15T10:01:51.000Z,164183,521,94,312,False,False,Sports,JP
66455,EwINbvqmAgA,18.03.02,2018-02-02T16:32:01.000Z,2561,275,1,123,False,False,Film & Animation,DE
246499,FcQWmn-kF4k,18.07.06,2018-06-06T12:00:04.000Z,422489,37884,86,2358,False,False,Entertainment,KR
41629,bCnPx-WjJ34,17.26.11,2017-11-25T17:00:04.000Z,47388,277,19,39,False,False,Entertainment,DE
83483,RsIOLTyDrLA,17.28.12,2017-12-26T18:00:02.000Z,175688,4880,138,1000,False,False,Entertainment,FR
143100,i3cN9elJWvk,18.28.04,2018-03-23T07:00:09.000Z,11548688,62902,3653,1368,False,False,Music,GB
283393,ASXutG8RjrE,17.01.12,2017-11-30T12:00:00.000Z,503960,6160,99,347,False,False,Comedy,MX
82026,ZDCf1aDjskM,17.28.11,2017-11-27T15:11:28.000Z,2977,31,12,13,False,False,Entertainment,FR
61093,2ASVvpjZVsU,18.04.01,2018-01-03T09:23:18.000Z,38837,81,50,64,False,False,People & Blogs,DE
293513,MFy53pXEjZU,17.26.11,2017-11-25T16:00:55.000Z,40983,131,53,10,False,False,People & Blogs,RU
243675,R7iB5EcVgQE,18.01.04,2018-03-29T16:11:29.000Z,23475,73,15,43,False,False,Entertainment,KR
259237,FoGzsY_Xh9k,18.26.02,2018-02-26T05:44:18.000Z,9117,0,0,2,False,True,Entertainment,MX
121312,0oT-AHxHLOw,18.05.06,2018-06-01T14:00:00.000Z,1026410,55062,739,2293,False,False,Music,FR
269187,LGi7QNwm42g,18.27.01,2018-01-27T01:08:45.000Z,13451,91,12,8,False,False,People & Blogs,MX
20853,oR_RyjaAOq0,18.13.06,2018-06-12T21:35:39.000Z,89845,2402,238,369,False,False,Entertainment,CA
120417,puyF6yN8xo8,18.23.04,2018-04-19T16:02:11.000Z,1793137,45450,1413,1981,False,False,Music,FR
103274,XEVdlOKjOYU,18.27.01,2018-01-26T16:00:02.000Z,21540,1782,16,129,False,False,People & Blogs,FR
282962,Hlg2fSqzajo,18.28.05,2018-05-27T19:30:01.000Z,39468,1268,31,381,False,False,Music,MX
96616,iuFTR5dWC4s,18.17.04,2018-04-16T16:03:11.000Z,29164,2269,24,163,False,False,Gaming,FR
304818,oVBpEvA9Jzs,18.12.01,2017-12-30T04:13:32.000Z,10659,0,0,1,False,True,Entertainment,RU
203254,Hoxz2D4WUzA,18.24.04,2018-04-18T22:12:18.000Z,11047,116,7,44,False,False,People & Blogs,JP
269304,dZpF6cRgu3I,18.29.01,2018-01-29T00:27:48.000Z,3702,30,3,3,False,False,People & Blogs,MX
326435,gx57roTn8dQ,18.20.03,2018-03-19T19:06:43.000Z,19179,219,7,34,False,False,Film & Animation,RU
292048,AZWdLQx9oY8,18.07.02,2018-02-07T06:01:12.000Z,48780,324,22,2,False,False,Gaming,MX
261240,uXSnNnayf4E,18.27.03,2018-03-26T20:06:23.000Z,35189,247,22,142,False,False,Entertainment,MX
289184,LR3e2TUEY_k,18.16.03,2018-03-15T11:00:02.000Z,21852,1597,62,190,False,False,Autos & Vehicles,MX
359643,07S_Glj3uYs,18.02.01,2017-12-22T17:00:44.000Z,1509716,77243,1665,4279,False,False,Music,US
70568,RNX1x6-hCt0,18.15.04,2018-04-14T10:01:27.000Z,1025386,16352,290,1608,False,False,Sports,DE
255086,8hyUXtMOUr4,17.22.12,2017-12-21T02:59:08.000Z,957903,6852,721,1164,False,False,Entertainment,MX
273889,RnStHJqXfQw,18.28.05,2018-05-28T00:32:45.000Z,16300,773,20,251,False,False,People & Blogs,MX
320637,vAF4_Dtoeuc,18.20.03,2018-03-19T17:04:08.000Z,51548,829,98,216,False,False,News & Politics,RU
295863,FsJJsVpUV_w,18.07.01,2018-01-06T12:03:15.000Z,7634,107,18,31,False,False,People & Blogs,RU
239146,VHQWys_A2Oc,17.12.12,2017-12-09T13:00:04.000Z,41196,104,5,8,False,False,Entertainment,KR
199112,SINjcljxlGA,18.23.05,2018-05-22T06:58:15.000Z,448364,1777,416,1006,False,False,News & Politics,JP
324123,fRRjXBjvcAI,18.25.02,2018-02-24T20:26:12.000Z,25105,4061,127,786,False,False,Gaming,RU
306968,EJ1oPuGxUvQ,18.03.04,2018-04-01T16:24:57.000Z,306984,15914,1287,2357,False,False,Entertainment,RU
168760,h6c7m7Do6Hs,17.28.11,2017-11-25T11:04:39.000Z,356044,2542,155,368,False,False,Entertainment,IN
74183,cdewaCejjEk,18.23.01,2018-01-22T11:39:11.000Z,6954,688,12,298,False,False,News & Politics,DE
314469,Xy8A_Zi1T7w,18.04.01,2018-01-02T10:20:12.000Z,632142,28658,1708,3518,False,False,Sports,RU
267535,9QRlsDC_cqg,17.20.12,2017-12-19T13:11:12.000Z,1660915,24188,443,2153,False,False,People & Blogs,MX
46476,bQu4WvhX2cM,18.01.02,2018-01-29T22:59:53.000Z,70645,0,0,71,False,True,Entertainment,DE
230315,61E_L0lYT7w,18.30.03,2018-03-29T11:20:27.000Z,80016,4566,141,414,False,False,News & Politics,KR
299885,tcMkn_jlcXE,18.27.03,2018-03-26T18:43:33.000Z,86912,5510,255,493,False,False,People & Blogs,RU
117574,ahvlqoExCQk,17.17.11,2017-11-16T12:38:02.000Z,11614,330,12,57,False,False,Music,FR
176573,YclmLlqtl6k,18.07.03,2018-03-06T11:56:54.000Z,189261,807,139,84,False,False,Entertainment,IN
337169,TZSVf-yD7N8,17.22.12,2017-12-15T06:52:55.000Z,3810354,104944,1718,3230,False,False,Entertainment,US
70032,ns-m0m6Dg2c,18.27.02,2018-02-24T16:32:19.000Z,52646,147,45,18,False,False,Sports,DE
312313,AZ7B77mx71E,18.03.04,2018-04-02T10:00:03.000Z,113716,2311,185,133,False,False,Comedy,RU
58516,7MSlaiB96wI,18.08.06,2018-06-06T17:33:12.000Z,48621,711,49,203,False,False,Comedy,DE
93030,UX-PDNEsD1Y,18.01.02,2018-01-29T17:42:29.000Z,43245,548,20,12,False,False,Comedy,FR
228457,ACnGfz3Dq6E,18.05.02,2018-02-02T03:35:23.000Z,271712,2120,1001,755,False,False,News & Politics,KR
45438,sC_qXF5UOtg,18.17.01,2018-01-16T18:00:08.000Z,395023,13881,176,2073,False,False,Entertainment,DE
46134,0LVeAFI4Xrw,18.27.01,2018-01-26T17:00:01.000Z,26983,1555,46,169,False,False,Entertainment,DE
220026,oVliBr9zZvM,17.27.12,2017-12-26T01:39:52.000Z,36801,0,0,7,False,True,People & Blogs,KR
263405,g3k6NpCtN10,18.05.05,2018-05-04T23:00:05.000Z,36248,814,65,84,False,False,Entertainment,MX
120538,zgP8Z7NJyrg,18.28.04,2018-04-27T16:00:12.000Z,69323,8155,315,1006,False,False,Music,FR
66010,tn_31YJ0CfI,17.25.12,2017-12-22T21:01:09.000Z,300286,2515,168,826,False,False,Film & Animation,DE
371462,mUSv8b-V5I4,18.06.02,2018-01-30T16:58:07.000Z,1279582,26242,1466,9559,False,False,Autos & Vehicles,US
168236,b4f4QhBkD7A,17.21.11,2017-11-18T08:30:02.000Z,79274,3728,116,463,False,False,Entertainment,IN
314560,S1HsyMIFUrA,18.14.01,2018-01-13T14:33:19.000Z,3601,109,0,9,False,False,Sports,RU
321705,ReiTwoJi7jM,18.27.04,2018-04-26T18:57:47.000Z,245602,1650,152,0,True,False,News & Politics,RU
275535,HCF2TUOwnV8,18.25.02,2018-02-24T00:33:26.000Z,88371,235,35,42,False,False,News & Politics,MX
150772,rTKaXaPIfG8,17.26.12,2017-12-09T21:23:34.000Z,4729184,185104,25707,154958,False,False,People & Blogs,GB
217802,KzRag21q4x8,18.30.03,2018-03-21T03:00:14.000Z,16629,15,16,10,False,False,Gaming,JP
275308,2i66YlXsLrg,18.11.02,2018-02-11T04:15:10.000Z,3175,745,2,61,False,False,News & Politics,MX
312810,2ZCekLKZiF8,18.13.05,2018-05-12T19:21:05.000Z,19286,813,32,66,False,False,Comedy,RU
272292,zSZfCQk3iVk,18.07.04,2018-04-06T21:09:09.000Z,10663,1459,19,104,False,False,People & Blogs,MX
240632,CxMMGIGOS0Q,18.20.01,2018-01-19T16:33:02.000Z,15711,1229,81,21,False,False,Entertainment,KR
226595,X2us5GBg5zw,17.13.12,2017-12-12T04:28:08.000Z,73791,2423,90,294,False,False,News & Politics,KR
343111,lAaSh9DogM8,18.06.05,2018-04-19T23:52:14.000Z,260697,25115,381,0,True,False,Entertainment,US
307143,ycha5dyRmQc,18.15.04,2018-04-14T20:58:10.000Z,9360,46,22,51,False,False,Entertainment,RU
264655,2xHlCK7kHGI,18.23.05,2018-05-22T22:30:01.000Z,20180,280,14,63,False,False,Entertainment,MX
331613,_vzdwaKBxtw,18.02.06,2018-05-31T11:24:55.000Z,1105363,124609,17720,11709,False,False,Music,RU
169884,UYgbAyvFGYA,17.11.12,2017-12-09T10:32:09.000Z,103795,19577,363,1468,False,False,Entertainment,IN
68824,pcjfvFoFTEc,17.24.11,2017-11-22T15:00:06.000Z,83084,8571,240,367,False,False,Sports,DE
93265,gjgd-IksKQw,18.14.02,2018-02-11T16:35:24.000Z,305925,33601,344,2175,False,False,Comedy,FR
60405,ZTBajmz8COs,17.14.12,2017-12-12T22:30:00.000Z,11678,385,23,16,False,False,People & Blogs,DE
114677,jdg90KkMCKo,18.03.05,2018-05-02T14:26:14.000Z,15775,90,14,40,False,False,News & Politics,FR
16948,G3MLsk9X95M,18.18.04,2018-04-16T17:14:41.000Z,211097,608,58,335,False,False,Entertainment,CA
312577,6O2uLADqnmQ,18.26.04,2018-04-26T04:32:09.000Z,3787,252,5,34,False,False,Comedy,RU
290199,vgyPTdYw6sY,18.16.04,2018-04-16T03:49:45.000Z,3869,119,4,12,False,False,Film & Animation,MX
45766,pBYPXsGka74,18.22.01,2018-01-21T02:46:36.000Z,684046,29596,388,3080,False,False,Entertainment,DE
321464,XdwLkqCwwqE,18.19.04,2018-04-18T18:47:57.000Z,234172,2126,145,32,False,False,News & Politics,RU
358295,ENr6CXm1YxU,17.20.11,2017-11-15T08:00:01.000Z,90268,2215,91,94,False,False,Music,US
187861,rewrhR1sKx8,17.25.11,2017-11-20T09:39:08.000Z,468636,5028,384,458,False,False,Music,IN
73163,Q0NaqMxHjDU,18.13.06,2018-06-11T11:00:03.000Z,19228,1228,18,72,False,False,Howto & Style,DE
214551,axTz7MGegXg,18.12.03,2018-03-11T16:39:01.000Z,130564,1030,34,448,False,False,Sports,JP
254353,BCYQKOpXEs0,17.11.12,2017-12-11T04:00:01.000Z,12773,1026,52,296,False,False,Entertainment,MX
320396,9ahadmfHELk,18.15.03,2018-03-14T14:30:00.000Z,52141,3129,105,498,False,False,News & Politics,RU
120956,ecUJIVv82Sw,18.16.05,2018-05-15T16:02:40.000Z,88521,608,19,72,False,False,Music,FR
172458,8YW59mzQY3Q,18.13.01,2018-01-12T13:59:33.000Z,22955,1886,18,113,False,False,Entertainment,IN
290436,7xiPNQLcH48,18.22.05,2018-05-22T01:00:02.000Z,123758,13658,183,2083,False,False,Film & Animation,MX
104692,5jt2wlxUiho,18.18.03,2018-03-16T21:43:11.000Z,12182,9,2,5,False,False,People & Blogs,FR
222967,YDxvAH-_jaA,18.19.03,2018-03-16T11:05:23.000Z,108473,2006,94,470,False,False,People & Blogs,KR
289254,eDzZB0R5BLY,18.18.05,2018-05-16T22:00:05.000Z,55608,8924,76,538,False,False,Autos & Vehicles,MX
310122,L8kNphA4p7A,18.21.05,2018-05-19T17:23:43.000Z,324500,20011,2802,2042,False,False,Science & Technology,RU
73460,yGs0Mt59h8s,17.01.12,2017-11-30T00:57:57.000Z,22960,117,175,627,False,False,News & Politics,DE
1220,Luud1xP-PAY,18.21.01,2018-01-19T23:29:30.000Z,269623,8253,316,802,False,False,Music,CA
89743,Ne2x0P4u3H8,18.20.05,2018-05-18T17:24:40.000Z,556373,43976,454,5835,False,False,Entertainment,FR
223115,2b3C5WDh0ys,18.24.03,2018-03-23T05:30:10.000Z,38287,103,8,24,False,False,People & Blogs,KR
84569,xBLzpMuKPzQ,18.23.01,2018-01-22T16:00:04.000Z,75219,5044,249,485,False,False,Entertainment,FR
231221,MLUADxiH3lo,18.29.04,2018-04-28T10:48:44.000Z,25252,1552,73,22,False,False,News & Politics,KR
238538,E-OOVTcug-w,17.28.11,2017-11-26T12:46:45.000Z,1284635,5952,515,582,False,False,Entertainment,KR
206601,lp3u24HD_h0,18.12.06,2018-06-11T09:54:07.000Z,42828,2128,50,281,False,False,Pets & Animals,JP
11030,cM_JCwTRZSo,18.08.01,2018-01-05T19:35:56.000Z,363638,17595,419,4390,False,False,Entertainment,CA
